 Mobile Number  ,name, State  , Telephone  , City  , Email  , Telephone 2  , Country  , Address  , Website 
 9950411070 , Financing Society Of India Society,Delhi, 011-22733344 , New Delhi , saxena.yash.92@gmail.com ,, India ," B-122, Shivkunj, Shakarpur Main Market", http://www.nfsi.org.in
 9810066763 , First Step Foundation Society,Delhi, 011-22049182 , Delhi , firststepfoundation@gmail.com ,, India ," First Step Foundation, 315-A,WA-121,Rohini complex,main road, Shakarpur,Delhi - 110092", NO website is listed 
 09968776309 , Flah E Insaniat Trust,Delhi, 011-43003256 , New Delhi , info@aligandassociates.net ,, India ," A-359,Transit Camp, Govindpuri, Kalkaji, New Delhi-110019", NO website is listed 
 09868978979 , For The Weak Society,Delhi,India,, fatherjohn99@gmail.com ,, India ," Br-Off., A - 29 .,Gali No .3., RADSHEY Shayam Park Extn., New Delhi -110051", NO website is listed 
 09874770251 , Forum For Social Justice And Development Society,Delhi, 011-47098871 , Delhi , fsjdallindia@gmail.com ,, India ," HOUSE NO.2015, BLOCK-K, C.R.PARK, NEW DELHI-110019.", NO website is listed 
 09990527167 , Forum Forscientific Advancement And Sustainability Society,Delhi, 011-45660421 , New Delhi , spanda@f-sas.org ,, India ," HOUSE NO - 3389, 2ND FLOOR, OLD PUSA GATE,RANJEET NAGAR, SOUTH PATEL NAGAR,", http://www.f-sas.org
 09560199610 , Foundation For Accomodation Campaign And Training Fact Society,Delhi, 011-25396115 , New Delhi , factsociety@gmail.com ,, India ," Khasra No. 1578, Village & P.O. Aaya Nagar New Delhi", NO website is listed 
 9278214230 , Foundation For Computer Sofware Society,Delhi, 011-64621905 , Delhi , kanwalkhar@rediffmail.com ,, India ," A-1,BLOCK PATEL MARG, NEAR SANT-HOSPITAL, SANT-NAGAR, BURARI DELHI-84", NO website is listed 
 9818219696 , Foundation For Development Initiative Society,Delhi, 0124-4570524 , Delhi , foundevin@gmail.com , 9818219696 , India ," Vijay Kumar Singh C/O- Sapy Dinshaw C-106B, Kalkaji New Delhi-110019", http://www.fdi-online.org
 09311777719 , Foundation For Educational Devlopment And Research Society,Delhi, 011-23538000 , Delhi , rhythem_passion@yahoo.co.in ,, India ," 6901, gali laltain wali beri wala bagh, azad market, delhi- 110006", NO website is listed 
 9811760236 , Foundation For Global Educational Development And Research Trust,Delhi, 011-65867667 , Delhi , foundationforgedr@gmail.com ,, India ," C-17B, Okhla Vihar, Jamia Nagar, Okhla, New Delhi- 110025", NO website is listed 
 9811487475 , Foundation For Peace And Sustainable Development Society,Delhi, 011-25033089 , Delhi , fpsd_org@yahoo.com ,, India , A-6 PRASAD NAGAR NEW DELHI 11005, NO website is listed 
 09213942928 , Foundation For Social Research And Dynamic Action Trust,Delhi, 011-27654895 , Delhi , fosoreda@gmail.com ,, India ," A- 327, TIGRI ,KHANPUR, NEW DELHI-110062", NO website is listed 
 9868926909 , Foundation For Sustainable Development Society,Delhi, 011-65196451 , Delhi , ffsdorganic@gmail.com ,, India ," 159-A,Street No.-8, Laxmi Vihar, Near Dwarka Mod Metro Station, Uttam Nagar, New Delhi-110059.", NO website is listed 
 07530807150 , Foundation For Thoughtful Reasoning Trust,Delhi,India,, ftrdelhi@gmail.com ,, India ," A-152, Pocket-12, Jasola Vihar, New Delhi-110025", http://ftrindia.org
 09990077707 , Foundation Of Modern Studies And Social Welfare Society,Delhi, 011-24506188 , Delhi , nsp_dwarka@yahoo.com ,, India ," D-1,(NSP) 1st Floor , Street No -47 Mahavir Enclave Part-3, New Delhi -110059", NO website is listed 
 9911359608 , Foundation Shurwaat Trust,Delhi, 0522-2447299 , Delhi , foundationshurwaat@yahoo.co.in ,, India ," Foundation Shurwaat C/o Shri Deepak Chaudhary 178-H, Pocket A3, Mayur Vihar Phase III Delhi 110096 ( India) Tel. No. +91-9911359608 (For India) +97150-4569749 (For NRI)", http://www.foundationshurwaat.org
 9971770301 , Fourth Wall Arts And Entertainments Society Society,Delhi,India,, fourthwall007@gmail.com ,, India ," G-22,Mansarover Park,near choudhry maan singh ki baithak,shahdra,delhi-110032", NO website is listed 
 9313386590 , Friends Children Unique Society Society,Delhi, 011-22822040 , Delhi , matrixinstitute@gmail.com ,, India ," 1/10625, MOHAN PARK, STREET NO- 5. NAVEEN SHAHDARA. DELHI - 110032", NO website is listed 
 9868881112 , Friends Of India Foundation Trust,Delhi, 011-64157766 , New Delhi , friendsofindiafoundation@gmail.com ,, India ," 43-LIG ,SEC 16B DWARKA NEW DELHI 110076", NO website is listed 
 9999390821 , Friends Social Organization Society,Delhi, 011-26043953 , New Delhi , fso.org@rediffmail.com ,, India ," D4/1,RATIYA MARG,SANGAM VIHAR,NEW DELHI.PIN:110062", http://fsongo.in
 09811151101 , Future Line Cooperative Society,Delhi, 011-45565044 , Delhi , anilkatyal55@yahoo.co.in ,, India ," B-41, 1st Floor, Vishal Enclave New Delhi-110027", NO website is listed 
 9800000000 , Gadha Ngo Society,Delhi, 011-2000000 , New Delhi , agss@gmail.com ,, India , New Delhi - 110049, NO website is listed 
 09312544806 , Gandhi Harijan Sewak Samaj Society,Delhi, 011-29965482 , Delhi , gandhiharijansewajsamaj@gmail.com ,, India ," Sector-5,Dr. B.R. Ambedkar Nagar, Dakshinpuri, New Delhi 110062", NO website is listed 
 9873177406 , Gandhi Hindustani Sahitya Sabha Society,Delhi, 011-23318831 , Delhi , ghss.sannidhi@gmail.com ,, India ," GANDHI HINDUSTANI SAHITYA SABHA 1,JAWHAR LAL NEHRU MARG", NO website is listed 
 09891522481 , Gandhi Peace Centre New Delhi Society,Delhi, 011-41588051 , New Delhi , archana.gpc@gmail.com , 011-25594110 , India ," ARCHANA SHARMA EXECUTIVE SECRETARY Gandhi peace Centre C-18, Community Centr Behind Janak Cinema, Janakpuri New Delhi-110 058", http://gandhipeacecentre.org
 09810948870 , Gandhi Smarak Prakritik Chikitsa Samiti Society,Delhi, 011-23319623 , New Delhi , samcompl@yahoo.co.in ,, India ," 15, Rajghat Colony, New Delhi - 110002", NO website is listed 
 9015462200 , Ganesh Educational Socity Society,Delhi, 011-27811626 , Delhi , neerajpal96@yahoo.com ,, India , ganesh educational socity d-736 jahangir puri delhi -110033, NO website is listed 
 09771667789 , Ganga Putra Machhuaara Samaj Kalyan Avom Shiksha Sanstha Society,Delhi, 06279-291658 , New Delhi , gpmskass@gmail.com ,, India ," 16/335, G/F, Gali No.4, H.S Road Bapa Nagar, Karol Bagh", NO website is listed 
 9990717062 , Gangnath Youth Foundation Society,Delhi, 011-65588650 , New Delhi , gangnathfoundation@gmail.com ,, India ," RZC 23, Gali No 10, Gurdwara Road, Mahavir Enclave, Part 1", NO website is listed 
 9171677699 , Gareeb Sewa Society Society,Delhi, 011-45609788 , New Delhi , gareebsewa1@gmail.com , 011-25071456 , India ," 21-A Adarsh Arya Apartment ,Plot no-39A,sector-6 Dwarka-,New Delhi-110075", http://gareensewa.com
 9211913551 , Garib Kalyan Samiti Trust,Delhi, 011-64156801 , New Delhi , needywelfaretrust@gmail.com ,, India ," M-311, Mangol Puri, New Delhi-110083", NO website is listed 
 09212061046 , Gati Society,Delhi, 011-28051911 , Delhi , diwans2007@gmail.com ,, India ," Gati Plot No 434 ( Shiswala Johad) Vill- Mundka, Delhi-110041", NO website is listed 
 9811205200 , Gaurangi Society,Delhi, 011-25033282 , New Delhi , mmtcgovind@yahoo.in ,, India ," C-2/55,GALI NO-01,MAHAVIR ENCLAVE,NEW DELHI-110045", NO website is listed 
 9868128100 , Gaurav Samajik Sanstha Society,Delhi, 011-22583265 , Delhi , saudansingh@in.com ,, India ," B-6/273, NAND NAGRI, DELHI 110093", NO website is listed 
 9871058586 , Gayan Uday Society,Delhi, 011-22440186 , Delhi , gayan_uday@rediffmail.com ,, India ," GAYAN UDAY Head Office: C-3/13, SHAHBAD DAIRY, DELHI 110042 Registered Office: B-2246, PHASE-II, HOLAMBI KALAN, DELHI 110082 (", http://www.gayanuday.org
 09887037636 , Gayatri Gyan Society Society,Delhi, 011-24563928 , Delhi , gupta.ankush177@gmail.com ,, India ," RZ-E 24 Mohan Block Sagar Pur West , New Delhi 110046", http://www.gaytrigyan.org
 9811084593 , Gayatri Nari Sansthan Society,Delhi, 011-27345557 , Delhi , tarunpahwa@indiatimes.com ,, India ," 177, Pocket-17, Sector-24, Rohini", NO website is listed 
 9818476632 , Gayatrifin Earts Trust,Delhi, 011-98184766 , Delhi , gayatrifineartsdelhi@gmail.com , 9818476632 , India ," 32A, Gayatri Apartments, Plot-21, Sector-9, Rohini", NO website is listed 
 9811533887 , Geluk International Foundation Society,Delhi, 011-23985895 , Delhi , geluk.foudation@gmail.com ,, India ," B-4, Ladakh Buddhist Vihara, Bela Road, Delhi-110054", NO website is listed 
 9313759739 , Gen X Foundation Ngo Society,Delhi, 93122-59025 , Delhi , ashish7778@yahoo.com ,, India ," 1450/2, EAST JYOTI NAGAR, MAIN LONI ROAD, NEAR HDFC BANK, SHAHDARA, DELHI-110094", NO website is listed 
 9250357193 , Ghalib Educational Trust Trust,Delhi, 011-22858186 , Delhi , ALI.TAIYAB12@GMAIL.COM ,, India , C-155 STREET NO-12 MAIN YAMUNA VIHAR ROAD NORTH GHONDA DELHI-110053, NO website is listed 
 9810794545 , Gian Educational Trust Trust,Delhi, 011-23417777 , New Delhi , gianeducationaltrust@gmail.com ,, India ," 77 Ground Floor , World Trade Center , Barakhamba Lane , Connaught Place New Delhi-110001", http://GianFoundation.org
 9868220957 , Goldy Public School Education Society Society,Delhi, 011-27914492 , Delhi , goldypublicschool@gmail.com ,, India ," y-520, mangolpuri delhi 110083", NO website is listed 
 9717411223 , Good Morning Delhi Society,Delhi, 011-23237271 , New Delhi , gmdngo@yahoo.in , 9717411223 , India ," 460 Ground Floor, Gali Sheesh Mahal, Bazar Sita Ram, Pin-110006", NO website is listed 
 9999495811 , Good Shepherd Foundation Society,Delhi, 05944-210285 , Dilshad Colony , gsfi4all@gmail.com , 011-22354152 , India ," A-113/S-2, TRIMURTI APARTMENT,", NO website is listed 
 09911885574 , Good Will For People Society,Delhi, 991-1885574 , Delhi , goodwillforpeople@gmail.com ,, India ," H.No 366, Pocket - D/7, Sector -6, Rohini New Delhi -110085", http://ngo.india.gov.in
 9899912995 , Good Work Foundation Society,Delhi, 011-29533920 , Delhi , naveen1177@gmail.com ,, India ," W-138/13 Anupam Garden, Sainik Farms, New Delhi 110068", NO website is listed 
 9873308073 , Goodwill Social And Welfare Society Society,Delhi, 011-23284945 , Delhi , goodwillsws@gmail.com ,, India ," A-71, GALI NO. 1, CHAMAN PARK, NEAR MASJID AQSA, JOHRI PUR ROAD, DELHI-110094", NO website is listed 
 09868852065 , Gopal Krishan Trust Trust,Delhi,India,, gopalkrishantrust@gmail.com ,, India ," B-111, Sarita Vihar, New Delhi - 110076", NO website is listed 
 09990090179 , Goswami Union In Development And Education Society,Delhi, 011-65078941 , Delhi , vinit.giri@gmail.com ,, India ," D-57, BATLA HOUSE, JAMIA NAGAR OKHLA, NEW DELHI -110025", NO website is listed 
 9818016573 , Grace Abiding Church And Educational Society Society,Delhi, 011-25352419 , Delhi , prem_masih2006@yahoo.co.in ,, India ," 23-A Shiv Vihar,Vikas Nagar,Uttam Nagar.New Delhi - 110059", NO website is listed 
 9717896745 , Grace Abiding Church And Educational Society Society,Delhi, 110-25566016 , Uttam Nager , premasih.gac@gmail.com ,, India , A-23 Shiv Vihar Vikas Nagar Uttam Nagar New Delhi-59, NO website is listed 
 9034569019 , Grace Smile Foundation Society,Delhi, 011-41068119 , Dehli , joyce.michael19@gmail.com ,, India ," F-321,1st FLOOR, PLOT NO. 11 & 12, KHASRA NO - 91, GALI NO - 6, WAZIRABAD, NEW DELHI-110084", NO website is listed 
 9968442002 , Gram Vikas Samiti Madanpur Dabas Delhi Society,Delhi, 011-25181553 , Delhi , jayenderdabas2011mates@gmail.com ,, India ," MADANPUR DABAS, DELHI-110081", NO website is listed 
 09818488852 , Grami Bal Vikas Shiksha Trust Trust,Delhi, 011-25941385 , Delhi , rchandradps@gmail.com ,, India , G-40 ADHYAPAK NAGAR NANGLOI DELHI-110041, NO website is listed 
 09210500522 , Gramin Arthik Vikas Samiti Society,Delhi, 011-25647072 , New Delhi , rajeshkmr496@gmail.com ,, India ," E-107,st.no-1,Nawada Housing Complex,Uttam Nagar, New Delhi", NO website is listed 
 9873045137 , Gramin Pragatisheel Yuvak Mandal Society,Delhi,India,, gpym_5@yahoo.com ,, India ," Rajeev Nagar, Begumpur, Delhi-86", NO website is listed 
 09810613648 , Gramin Yuva Vikas Mandal Society,Delhi, 011-25394281 , New Delhi , sprem_14@yahoo.co.in ,, India ," RZ-50-51A, Mohan Block, Street No.-4 West Sagarpur , New Delhi, Pin Code - 110046", NO website is listed 
 9350087841 , Gramothan Kalayan Parisad Society,Delhi, 011-27635591 , Delhi , sks191170@yahoo.co.in ,, India , C1897 JAHANGIRPURI DELHI 110033, NO website is listed 
 09212101010 , Gramya Sanskriti Sahitya Or Manav Sewa Samiti Society,Delhi, 120-4232735 , Delhi , propertyhunt2011@gmail.com , 09212101010 , India , b-1/46 GF khasra no 16/21 raghu nagar palam new delhi 110045, NO website is listed 
 9811274011 , Green Age Society,Delhi, 011-20443196 , New Delhi , green_age@rediffmail.com ,, India ," B-5/28, GROUND FLOOR, PASCHIM VIHAR, NEW DELHI-10063", NO website is listed 
 9871916980 , Green Car India Csr And Environment Section 25 Company,Delhi, 011-46080055 , Delhi , rajiv.arora@greencarindia.org ,, India ," Green Car India, 303 Neelkath Tower, Anand Vihar,", http://greencarindia.org
 09818354430 , Green Circle Society,Delhi, 011-25815476 , New Delhi , greencircle01@gmail.com ,, India ," Green Circle c/o 192, Diamond Sq Apartment, Plot No 13 A, Sector 6 Dwarka New Delhi 110075 India", http://www.greencircledelhi.org
 9910857735 , Green Dream Foundation Society,Delhi,India,, ashish.sachdeva007@gmail.com ,, India ," DG-3/156, Vikas Puri", http://www.greendreamfoundation.org
 9650924775 , Green Earth Development Foundation Society,Delhi, 011-24516259 , Delhi , sathyakaoshik6@gmail.com ,, India ," H.O:210, Rohini Complex, WA-107, Shakarpur, Delhi-92 B.O:house no.126,sec.no.11,shanti nagar,court road,near goushala,SURATGARH-335804", NO website is listed 
 9839448660 , Green India Foundation New Delhi Society,Delhi, 05342-236590 , New Delhi , greenindia.org@rediffmail.com ,, India , A-4/29 NEW KONDLI MAYUR VIHAR PHASE 3RD NEW DELHI PIN 110096, NO website is listed 
 9899300371 , Green Shield Society,Delhi, 011-26985165 , Delhi , saleemasraf@gmail.com ,, India ," 311/22, 3 rd floor ,opp. Madrasa Nizamuddin, Zakir Nagar, new delhi-110025", http://greenshieldindia.co.in
 9810525366 , Green Tara Khadi Sanstha Society,Delhi, 011-27868648 , Delhi , greentara_khadi@yahoo.com ,, India ," B-701,Printers Apartment sector 13, Rohini,Delhi-110085", NO website is listed 
 09999876051 , Green Team Society,Delhi, 9999-876051 , Delhi , aasis_in@yahoo.com ,, India ," F-4,1st floor, pankaj corner plaza, I.P.Ext., Patparganj, Delhi-110092", NO website is listed 
 09891210241 , Grid Foundation Society,Delhi, 07805-267920 , Delhi , deepakdesire2012@gmail.com ,, India ," F-14, gali no.-14. Laxmi Apartment , Laxmi Nagar, Delhi (110092)", NO website is listed 
 9905276099 , Grow And Shine Society,Delhi, 0129-4085033 , Delhi , info@grownshine.org ,, India ," B-333 ,S/F, sangam gali , new ashok nagar ,", http://www.grownshine.org
 9905276099 , Grow And Shine Welfare Society,Delhi, 0129-4058033 , Delhi , info@grownshine.com ,, India ," B-333,S/F , sangam gali, new ashok nagar ,delhi .", http://www.grownshine.org
 09811171740 , Grow India Society,Delhi, 011-29233326 , New Delhi , prateep@growindia.org.in ,, India ," Grow India D-15, LGF, Kailash Colony. New Delhi-110048.", NO website is listed 
 09810767140 , Gunjanfoun Dation Society,Delhi, 011-65160934 , New Delhi , pradip@gunjanfoundation.com ,, India ," gunjan foundation, S-5, G.K-1, New Delhi-110048", http://www.gunjanfoundation.com
 09810829090 , Gurgia Charities Society,Delhi, 011-26077161 , New Delhi , gurgiacharities@indiatimes.com ,, India ," C-11,154 Raju Park Khanpur New Delhi-110062", NO website is listed 
 09810091519 , Guru Urban Rural Upliftment Society,Delhi,India,, doctoryadav1@yahoo.com ,, India ," WZ-246B/2, Main Road, Uttam Nagar, New Delhi 110059", http://www.guru.org
 9213247209 , Gurudwara Hari Singh Nalwa Singh Sabha Sewa Committee Trust,Delhi, 011-45058800 , New Delhi , ghsnss@gmail.com ,, India ," A/ 60 Dalip Vihar,Chander Vihar, Nilothi Extn, Nangloi, New Delhi-110041", http://www.timesnews.in
 09811666251 , Gurukul Samaj Vikas Sanstha Society,Delhi, 011-27642010 , Delhi , gurukulhitech@gmail.com ,, India , C-14/1 RamGarh Post Box No. 8010 (Behind Bank of Baroda Jahangir Puri) Delhi 110033, NO website is listed 
 09167016811 , Gurukul Theatre Assumble Society,Delhi, 0120-2881325 , Delhi , sharma60suresh@yahoo.com ,, India ," E-162 A ,LIG Flats Dilshad Garden Shahdara DElhi 110095", NO website is listed 
 9968302176 , Gurukulam Foundation Trust,Delhi, 011-23073667 , New Delhi , gurukulamfoundation2010@gmail.com ,, India ," 416, SECTOR 4, R.K.PURAM NEW DELHI", NO website is listed 
 9999497468 , Gyan Ganga Kalyan Sang Ggks Society,Delhi, 011-48005779 , New Delhi , gyangangaks@gmail.com ,, India ," GYAN GANGA KALYAN SANGH (GGKS) Q-6/81 MANGOL PURI,NEW DELHI.-110083", http://gyangangaks.org
 9212200559 , Gyan Lakshay Ngo Society,Delhi, 011-25281244 , Sunder Vihar , gyanlakshay_ngo@yahoo.in ,, India ," 5-A, DSIDC COMMUNITY WORK CENTRE, LAL BUILDING, JAWALA PURI, SUNDER VIHAR, NEW DELHI", NO website is listed 
 9212565985 , Gyanlok Charitable Education Society Society,Delhi, 011-29564632 , New Delhi , sa30kumar2@gmail.com ,, India , 37/1227 Madangir DDA Flats New Delhi-110062, http://www.gyanlokcharitable.org
 9810153727 , Gyanwati Mata Educational Society Society,Delhi, 011-26227141 , New Delhi , rajive@vserveglobal.com ,, India ," c/o Vserve,252H, 3rd and 4th floor, Kailash Plaza, Sant Nagar, East of Kailash, New Delhi 110 065", NO website is listed 
 8802358101 , Haidry Minority Educatiional Charitable Trust Trust,Delhi, 011-22195112 , Delhi , haideryinstitute@gmail.com ,, India ," Hiadry Minority Educational Charitable Trust, A-14/9, Street No. 11, Khaddey Wali Masjid, Chauhan Banger, New Seelampur, Delhi - 110053", NO website is listed 
 8802358101 , Haidry Minority Educational Charitable Trust Trust,Delhi, 011-88023581 , Delhi , haidrytrust@gmail.com ,, India ," Haidry Minority Educational Charitable Trust A-14/9, Street No. 11, Near Khaddey Wali Masjid, Chauhan Banger, New Seelampur, Delhi - 110053", NO website is listed 
 09350265308 , Hail Humanity Education And Promotion Society Society,Delhi, 011-26802057 , New Delhi , hhepsociety@rediffmail.com ,, India ," 619/8, TIVOLI GARDEN, FIRST FLOOR, CHHATTARPUR PLOT NO. 5, NEW DELHI-110074", NO website is listed 
 9810131474 , Hakim Abdul Shakoor Memorial Trust Trust,Delhi, 011-23282771 , Delhi , has_sons@yahoo.com , 9810131474 , India ," 1730, IIND FLOOR, KUCHA DKANI RAI, PATODI HOUSE, DARYA GANJ, NEW DELHI.110002", NO website is listed 
